"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"92168165555","Escola Lluís Vives","#","C","Canalejas","107","107","17","Sants - Badal","03","Sants-Montjuïc","08028","019","BARCELONA","41.371862","2.128093","427084.613","4580405.362","427176.515","4580606.28","934222440","Fax","","","","","","","",
"92168165555","Escola Lluís Vives","#","C","Canalejas","107","107","17","Sants - Badal","03","Sants-Montjuïc","08028","019","BARCELONA","41.371862","2.128093","427084.613","4580405.362","427176.515","4580606.28","934222440","#","","","","","","","",
"92168165559","Escola Les Acàcies","#","C","Pujades","252","270","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.404175","2.204263","433487.521","4583931.419","433579.481","4584132.372","933070033","#","","","","","","","",
"92168165559","Escola Les Acàcies","#","C","Pujades","252","270","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.404175","2.204263","433487.521","4583931.419","433579.481","4584132.372","933071580","Fax","","","","","","","",
"92168165572","Escola Pia - Luz Casanova","#","C","Almansa","52","54","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.443147","2.175259","431104.326","4588280.665","431196.263","4588481.657","933596181","#","","","","","","","",
"92168165572","Escola Pia - Luz Casanova","#","C","Almansa","52","54","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.443147","2.175259","431104.326","4588280.665","431196.263","4588481.657","933548051","Fax","","","","","","","",
"92168165579","Escola el Turó","#","C","Peñalara","19","55","46","el Turó de la Peira","08","Nou Barris","08031","019","BARCELONA","41.431509","2.171044","430739.846","4586991.963","430831.78","4587192.943","934295384","#","","","","","","","",
"92168165588","Escola Mallorca","#","C","Londres","64","64","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391117","2.14811","428779.578","4582526.386","428871.495","4582727.324","934442143","Fax","","","","","","","",
"92168165588","Escola Mallorca","#","C","Londres","64","64","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391117","2.14811","428779.578","4582526.386","428871.495","4582727.324","934442682","#","","","","","","","",
"92168165599","Centre Educatiu Mare de Déu de la Soledat","#","C","Segre","35","35","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.433595","2.193109","432585.601","4587206.156","432677.552","4587407.139","933110311","#","","","","","","","",
"92168165599","Centre Educatiu Mare de Déu de la Soledat","#","C","Segre","35","35","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.433595","2.193109","432585.601","4587206.156","432677.552","4587407.139","933120900","Fax","","","","","","","",
"92168165601","Escola Mare de Déu de Montserrat *Natzaret","#","C","Natzaret","83","85","39","Sant Genís dels Agudells","07","Horta-Guinardó","08035","019","BARCELONA","41.426139","2.135807","427789.857","4586424.594","427881.764","4586625.568","934181300","#","","","","","","","",
"92168165601","Escola Mare de Déu de Montserrat *Natzaret","#","C","Natzaret","83","85","39","Sant Genís dels Agudells","07","Horta-Guinardó","08035","019","BARCELONA","41.426139","2.135807","427789.857","4586424.594","427881.764","4586625.568","932125926","Fax","","","","","","","",
"92168165605","Centre Educatiu FEDAC-Amílcar","#","C","Amílcar","10","10","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08031","019","BARCELONA","41.429812","2.17195","430813.785","4586802.833","430905.72","4587003.812","933582425","Fax","","","","","","","",
"92168165605","Centre Educatiu FEDAC-Amílcar","#","C","Amílcar","10","10","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08031","019","BARCELONA","41.429812","2.17195","430813.785","4586802.833","430905.72","4587003.812","933571554","#","","","","","","","",
"92168165606","Centre Educatiu Mare de Déu dels Àngels","#","C","Gran de la Sagrera","68","72","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.422877","2.191285","432422.137","4586017.715","432514.087","4586218.687","933523909","#","","","","","","","",
"92168165606","Centre Educatiu Mare de Déu dels Àngels","#","C","Gran de la Sagrera","68","72","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.422877","2.191285","432422.137","4586017.715","432514.087","4586218.687","932431060","Fax","","","","","","","",
"92168165607","Centre Educatiu Mare del Diví Pastor","#","C","Bailèn","38","38","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.393578","2.175438","431066.954","4582777.471","431158.892","4582978.412","932658866","Fax","","","","","","","",
"92168165607","Centre Educatiu Mare del Diví Pastor","#","C","Bailèn","38","38","07","la Dreta de Eixample","02","Eixample","08010","019","BARCELONA","41.393578","2.175438","431066.954","4582777.471","431158.892","4582978.412","932654291","#","","","","","","","",
"92168165611","Escola Mare Nostrum","#","Pg","Valldaura","12","12","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.436766","2.15464","429374.976","4587588.925","429466.897","4587789.91","934273854","#","","","","","","","",
"92168165611","Escola Mare Nostrum","#","Pg","Valldaura","12","12","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.436766","2.15464","429374.976","4587588.925","429466.897","4587789.91","934285507","Fax","","","","","","","",
"92168165614","Centre Educatiu Madres Concepcionistas de la Enseñanza","#","C","Torre","19","19","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.404767","2.149185","428884.377","4584040.799","428976.295","4584241.751","932187971","#","","","","","","","",
"92168165614","Centre Educatiu Madres Concepcionistas de la Enseñanza","#","C","Torre","19","19","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.404767","2.149185","428884.377","4584040.799","428976.295","4584241.751","932187001","Fax","","","","","","","",
"92168165632","Escola Mas Casanovas","#","C","Mas Casanovas","55","55","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.413513","2.170856","430705.016","4584994.257","430796.95","4585195.219","933476299","Fax","","","","","","","",
"92168165632","Escola Mas Casanovas","#","C","Mas Casanovas","55","55","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.413513","2.170856","430705.016","4584994.257","430796.95","4585195.219","934364910","#","","","","","","","",
"92168165640","Escola Mercè Rodoreda","#","C","Vesuvi","35","35","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.445868","2.185733","431982.137","4588574.538","432074.082","4588775.533","933541065","#","","","","","","","",
"92168165640","Escola Mercè Rodoreda","#","C","Vesuvi","35","35","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.445868","2.185733","431982.137","4588574.538","432074.082","4588775.533","933538217","#","","","","","","","",
"92168165642","Escola Mestre Morera","#","C","Perafita","48","48","55","Ciutat Meridiana","08","Nou Barris","08033","019","BARCELONA","41.459576","2.167758","430495.311","4590110.603","430587.242","4590311.612","933506600","#","","","","","","","",
"92168165653","Escola Milà i Fontanals","#","C","Àngels","1","1","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.382158","2.168213","430450.711","4581515.418","430542.644","4581716.348","934434492","Fax","","","","","","","",
"92168165653","Escola Milà i Fontanals","#","C","Àngels","1","1","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.382158","2.168213","430450.711","4581515.418","430542.644","4581716.348","934427038","#","","","","","","","",
"92168165660","Escola Aiguamarina","#","C","Casals i Cuberó","241","241","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.442447","2.176602","431215.777","4588201.926","431307.715","4588402.918","933541302","#","","","","","","","",
"92168165661","Escola Miquel Bleach","#","C","Miquel Bleach","24","24","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.375822","2.142413","428286.551","4580833.039","428378.464","4581033.962","934319931","Fax","","","","","","","",
"92168165661","Escola Miquel Bleach","#","C","Miquel Bleach","24","24","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.375822","2.142413","428286.551","4580833.039","428378.464","4581033.962","934319931","#","","","","","","","",
"92168165664","Centre Educatiu Mireia","#","C","Ausiàs Marc","62","64","05","el Fort Pienc","02","Eixample","08010","019","BARCELONA","41.393564","2.178748","431343.619","4582773.263","431435.56","4582974.204","932454998","#","(edifici Ausiàs Marc)","","","","","","",
"92168165664","Centre Educatiu Mireia","#","C","Casp","124","124","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395213","2.17867","431338.813","4582956.362","431430.754","4583157.305","932457683","#","(edifici Casp)","","","","","","",
"92168165664","Centre Educatiu Mireia","#","C","Casp","124","124","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.395213","2.17867","431338.813","4582956.362","431430.754","4583157.305","932454998","#","(edifici Ausiàs Marc)","","","","","","",
"92168165664","Centre Educatiu Mireia","#","C","Ausiàs Marc","62","64","05","el Fort Pienc","02","Eixample","08010","019","BARCELONA","41.393564","2.178748","431343.619","4582773.263","431435.56","4582974.204","932457683","#","(edifici Casp)","","","","","","",
"92168165666","Centre Educatiu Miró","#","C","Cristóbal de Moura","153","157","71","Provençals del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.413221","2.209094","433900.471","4584931.968","433992.435","4585132.93","933072506","#","","","","","","","",
"92168165666","Centre Educatiu Miró","#","C","Cristóbal de Moura","153","157","71","Provençals del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.413221","2.209094","433900.471","4584931.968","433992.435","4585132.93","933072506","Fax","","","","","","","",
"92168165690","Escola Montseny *Torrent del Remei","#","C","Torrent del Remei","2","10","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.415613","2.148238","428817.036","4585245.697","428908.953","4585446.661","932139845","#","","","","","","","",
"92168165697","Escola Mossèn Jacint Verdaguer","#","C","Lleida","32","32","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.37332","2.154832","429322.343","4580545.056","429414.266","4580745.976","934240201","#","","","","","","","",
"92168165706","Escola Nabí","#","C","Reis Catòlics","38","38","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.416052","2.101802","424936.808","4585333.672","425028.689","4585534.635","934068408","#","","","","","","","",
"92168165706","Escola Nabí","#","C","Reis Catòlics","38","38","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.416052","2.101802","424936.808","4585333.672","425028.689","4585534.635","934068483","Fax","","","","","","","",
"92168165716","Centre Educatiu Nausica","#","C","Muntaner","309","309","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.397062","2.145494","428567.373","4583188.485","428659.288","4583389.43","932004340","#","","","","","","","",
"92168165716","Centre Educatiu Nausica","#","C","Muntaner","309","309","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.397062","2.145494","428567.373","4583188.485","428659.288","4583389.43","932006305","Fax","","","","","","","",
"92168165717","Centre Educatiu Jesuïtes Sant Gervasi  Infant Jesús","#","C","Avenir","19","19","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396939","2.149187","428875.956","4583171.83","428967.874","4583372.774","932006350","Fax","","","","","","","",
"92168165717","Centre Educatiu Jesuïtes Sant Gervasi  Infant Jesús","#","C","Avenir","19","19","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396939","2.149187","428875.956","4583171.83","428967.874","4583372.774","933622058","#","","","","","","","",
"92168165743","Llar d'Infants - Parvulari Nostra Senyora","#","C","Iradier","8","8","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.403671","2.126328","426972.644","4583938.21","427064.544","4584139.161","934180930","#","","","","","","","",
"92168165757","Centre Educatiu Nostra Senyora de Lurdes","#","Via","Augusta","73","73","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.400331","2.150778","429012.665","4583547.017","429104.584","4583747.965","932377475","#","","","","","","","",
"92168165757","Centre Educatiu Nostra Senyora de Lurdes","#","Via","Augusta","73","73","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.400331","2.150778","429012.665","4583547.017","429104.584","4583747.965","932184829","Fax","","","","","","","",
"92168165762","Centre Educatiu Dominiques de Barcelona","#","C","Mallorca","349","349","07","la Dreta de Eixample","02","Eixample","08013","019","BARCELONA","41.400524","2.171244","430723.647","4583551.964","430815.582","4583752.913","932073165","#","","","","","","","",
"92168165762","Centre Educatiu Dominiques de Barcelona","#","C","Mallorca","349","349","07","la Dreta de Eixample","02","Eixample","08013","019","BARCELONA","41.400524","2.171244","430723.647","4583551.964","430815.582","4583752.913","934589765","Fax","","","","","","","",
"92168165823","Escola Orlandai","#","C","Domínguez i Miralles","1","1","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.397392","2.119291","426377.298","4583247.048","426469.193","4583447.992","932030935","Fax","","","","","","","",
"92168165823","Escola Orlandai","#","C","Domínguez i Miralles","1","1","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.397392","2.119291","426377.298","4583247.048","426469.193","4583447.992","932030935","#","","","","","","","",
"92168165836","Centre Educatiu Pàlcam","#","C","Rosalía de Castro","32","32","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.411087","2.171647","430768.553","4584724.253","430860.488","4584925.212","934364117","Fax","","","","","","","",
"92168165836","Centre Educatiu Pàlcam","#","C","Rosalía de Castro","32","32","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.411087","2.171647","430768.553","4584724.253","430860.488","4584925.212","934359749","#","","","","","","","",
"92168165837","Escola Palma de Mallorca","#","Pg","Ciutat de Mallorca","31","31","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.433159","2.177577","431287.454","4587170.009","431379.393","4587370.991","933507282","#","","","","","","","",
"92168165837","Escola Palma de Mallorca","#","Pg","Ciutat de Mallorca","31","31","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.433159","2.177577","431287.454","4587170.009","431379.393","4587370.991","933507282","Fax","","","","","","","",
"92168165842","Escola Parc del Guinardó","#","C","Garriga i Roca","13","13","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.420084","2.170514","430683.462","4585724","430775.396","4585924.969","934368637","#","","","","","","","",
"92168165842","Escola Parc del Guinardó","#","C","Garriga i Roca","13","13","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.420084","2.170514","430683.462","4585724","430775.396","4585924.969","934368637","Fax","","","","","","","",
"92168165849","Escola Patronat Domènech","#","C","Gràcia","7","7","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.398404","2.15822","429632.703","4583327.057","429724.628","4583528.003","932370035","#","","","","","","","",
"92168165849","Escola Patronat Domènech","#","C","Gràcia","7","7","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.398404","2.15822","429632.703","4583327.057","429724.628","4583528.003","934152598","Fax","","","","","","","",
"92168165855","Escola Bressol Municipal Pau","#","C","Muntadas","1","1","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.37749","2.140756","428149.766","4581019.535","428241.678","4581220.459","933324197","#","","","","","","","",
"92168165856","Escola Pau Casals","#","Av","Cardenal Vidal i Barraquer","46","46","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.431872","2.151691","429123.302","4587047.95","429215.221","4587248.93","934282620","Fax","","","","","","","",
"92168165856","Escola Pau Casals","#","Av","Cardenal Vidal i Barraquer","46","46","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.431872","2.151691","429123.302","4587047.95","429215.221","4587248.93","934282620","#","","","","","","","",
"92168165857","Escola Pau Vila","#","C","Font Florida","95","131","14","la Font de la Guatlla","03","Sants-Montjuïc","08004","019","BARCELONA","41.366941","2.14273","428303.232","4579846.793","428395.145","4580047.706","934229840","#","","","","","","","",
"92168165857","Escola Pau Vila","#","C","Font Florida","95","131","14","la Font de la Guatlla","03","Sants-Montjuïc","08004","019","BARCELONA","41.366941","2.14273","428303.232","4579846.793","428395.145","4580047.706","934316106","Fax","","","","","","","",
"92168165865","Llar d'Infants Peggy","#","C","Marc Aureli","18","20","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.401071","2.143034","428366.149","4583635.545","428458.062","4583836.494","932011350","#","","","","","","","",
"92168165871","Escola Pare Poveda","#","Av","Vallcarca","220","220","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.41693","2.141856","428285.159","4585397.236","428377.071","4585598.201","932123375","Fax","","","","","","","",
"92168165871","Escola Pare Poveda","#","Av","Vallcarca","220","220","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.41693","2.141856","428285.159","4585397.236","428377.071","4585598.201","932123375","#","","","","","","","",
"92168165877","Escola Cal Maiol","#","C","Sagunt","92","94","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.372758","2.136129","427757.648","4580498.084","427849.556","4580699.003","933318893","#","","","","","","","",
"92168165877","Escola Cal Maiol","#","C","Sagunt","92","94","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.372758","2.136129","427757.648","4580498.084","427849.556","4580699.003","933318893","Fax","","","","","","","",
"92168165897","Escola Pit-Roig","#","C","Aguilar","4","4","36","la Font d'en Fargues","07","Horta-Guinardó","08032","019","BARCELONA","41.423577","2.170381","430676.05","4586111.914","430767.984","4586312.886","934335534","#","","","","","","","",
"92168165897","Escola Pit-Roig","#","C","Aguilar","4","4","36","la Font d'en Fargues","07","Horta-Guinardó","08032","019","BARCELONA","41.423577","2.170381","430676.05","4586111.914","430767.984","4586312.886","934504805","Fax","","","","","","","",
"92168165899","Llar d'Infants Tic-Tac *G.V. Corts Catalanes","#","G.V.","Corts Catalanes","499","499","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.381199","2.156886","429502.573","4581418.112","429594.497","4581619.04","934536085","#","","","","","","","",
"92168165900","Escola La Mar Bella","#","C","Llacuna","87","101","66","el Parc i la Llacuna del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.402834","2.196522","432839.094","4583788.483","432931.048","4583989.434","932252838","#","","","","","","","",
"92168165901","Institut Escola Antaviana","#","C","Nou Barris","12","12","50","les Roquetes","08","Nou Barris","08042","019","BARCELONA","41.448184","2.178608","431389.458","4588837.219","431481.397","4589038.217","933538793","#","","","","","","","",
"92168165914","Escola Pegaso","#","C","Dublín","5","15","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.427922","2.187133","432080.439","4586581.08","432172.385","4586782.057","933409404","#","","","","","","","",
"92168165914","Escola Pegaso","#","C","Dublín","5","15","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.427922","2.187133","432080.439","4586581.08","432172.385","4586782.057","933409150","#","","","","","","","",
"92168165914","Escola Pegaso","#","C","Dublín","5","15","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.427922","2.187133","432080.439","4586581.08","432172.385","4586782.057","934084700","Fax","","","","","","","",
"92168165918","Centre Educatiu Prínceps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933530303","#","Edifici Artesania (Educació Primària)","","","","","","",
"92168165918","Centre Educatiu Prínceps 23 d'Abril","#","Via","Júlia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933537591","Fax","","","","","","","",
"92168165918","Centre Educatiu Prínceps 23 d'Abril","#","Via","Júlia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933537591","#","Edifici Via Julia (Educació Infantil)","","","","","","",
"92168165918","Centre Educatiu Prínceps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933537591","Fax","","","","","","","",
"92168165918","Centre Educatiu Prínceps 23 d'Abril","#","Via","Júlia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933530303","#","Edifici Artesania (Educació Primària)","","","","","","",
"92168165918","Centre Educatiu Prínceps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933537591","#","Edifici Via Julia (Educació Infantil)","","","","","","",
"92168165925","Escola Provençals","#","C","Perú","105","105","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.408419","2.195562","432764.559","4584409.275","432856.512","4584610.232","933086396","#","","","","","","","",
"92168165925","Escola Provençals","#","C","Perú","105","105","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.408419","2.195562","432764.559","4584409.275","432856.512","4584610.232","933086396","Fax","","","","","","","",
"92168165927","Centre Educatiu Providencia del Corazón de Jesús","#","C","Scala Dei","1","1","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.4386","2.158043","429661.275","4587789.719","429753.199","4587990.706","934275121","#","","","","","","","",
"92168165941","Escola de la Concepció","#","C","Bruc","102","102","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.395449","2.168281","430470.601","4582990.882","430562.534","4583191.825","934576081","#","","","","","","","",
"92168165955","Escola Ramon Berenguer III","#","Via","Bàrcino","90","90","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.450525","2.192458","432548.758","4589086.284","432640.708","4589287.284","932695525","#","","","","","","","",
"92168165955","Escola Ramon Berenguer III","#","Via","Bàrcino","90","90","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.450525","2.192458","432548.758","4589086.284","432640.708","4589287.284","932695514","Fax","","","","","","","",
"92168165957","Escola Ramon Casas","#","C","Platí","6","6","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.358669","2.134391","427596.631","4578935.399","427688.538","4579136.304","933315284","#","","","","","","","",
"92168165957","Escola Ramon Casas","#","C","Platí","6","6","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.358669","2.134391","427596.631","4578935.399","427688.538","4579136.304","933315284","Fax","","","","","","","",
"92168165958","Escola Ramon Llull","#","Av","Diagonal","275","275","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.400891","2.177809","431272.841","4583587.412","431364.781","4583788.361","932313457","#","","","","","","","",
"92168165958","Escola Ramon Llull","#","Av","Diagonal","275","275","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.400891","2.177809","431272.841","4583587.412","431364.781","4583788.361","932322198","Fax","","","","","","","",
"92168165959","Escola N-II de Pràctiques","#","C","Melcior de Palau","138","138","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.381285","2.138796","427990.052","4581442.549","428081.962","4581643.477","934907023","#","","","","","","","",
"92168165961","Escola Ramón y Cajal","#","C","Mare de Déu de Lorda","25","25","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.451982","2.191996","432511.678","4589248.325","432603.628","4589449.327","933451731","#","Telèfon i fax","","","","","","",
"92168165963","Llar d'Infants Regina","#","Pl","Nord","6","6","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.406958","2.155878","429446.135","4584278.67","429538.058","4584479.625","932377418","#","","","","","","","",
"92168165965","Centre Educatiu Regina Carmeli","#","C","Eduard Toda","37","37","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.434629","2.15854","429698.516","4587348.431","429790.44","4587549.414","934278371","#","","","","","","","",
"92168165971","Centre Educatiu Reina Elisenda","#","C","Olot","18","18","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.413484","2.153382","429244.591","4585005.12","429336.512","4585206.082","932137025","Fax","","","","","","","",
"92168165971","Centre Educatiu Reina Elisenda","#","C","Olot","18","18","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.413484","2.153382","429244.591","4585005.12","429336.512","4585206.082","932844080","#","","","","","","","",
"92168165972","Escola Reina Violant","#","C","Trilla","18","20","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.404154","2.153044","429206.23","4583969.662","429298.151","4584170.614","932181398","#","Parvulari","","","","","","",
"92168165972","Escola Reina Violant","#","C","Trilla","18","20","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.404154","2.153044","429206.23","4583969.662","429298.151","4584170.614","934154029","Fax","","","","","","","",
"92168165972","Escola Reina Violant","#","C","Trilla","18","20","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.404154","2.153044","429206.23","4583969.662","429298.151","4584170.614","932189752","#","Primària","","","","","","",
"92168165974","Escola Els Llorers","#","C","Aragó","121","121","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.383624","2.153324","429207.361","4581690.195","429299.282","4581891.126","934514947","Fax","","","","","","","",
"92168165974","Escola Els Llorers","#","C","Aragó","121","121","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.383624","2.153324","429207.361","4581690.195","429299.282","4581891.126","934544865","#","","","","","","","",
"92168165979","Escola Poeta Foix","#","C","Balmes","298","298","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.402303","2.145887","428606.012","4583770.07","428697.927","4583971.02","932018034","Fax","","","","","","","",
"92168165979","Escola Poeta Foix","#","C","Balmes","298","298","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.402303","2.145887","428606.012","4583770.07","428697.927","4583971.02","932018152","#","","","","","","","",
"92168165995","Escola Rius i Taulet","#","Pl","Lesseps","19","19","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.407923","2.150405","428989.758","4584390.267","429081.677","4584591.223","932176196","#","","","","","","","",
"92168165995","Escola Rius i Taulet","#","Pl","Lesseps","19","19","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.407923","2.150405","428989.758","4584390.267","429081.677","4584591.223","932176196","Fax","","","","","","","",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","362","362","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408255","2.169757","430607.595","4584411.432","430699.528","4584612.388","934364051","#","","","","","","","",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","333","333","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408092","2.169604","430594.641","4584393.43","430686.574","4584594.386","934350963","#","(edifici Marina núm. 368)","","","","","","",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","333","333","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408092","2.169604","430594.641","4584393.43","430686.574","4584594.386","934364051","#","(edifici Marina núm. 362)","","","","","","",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","333","333","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408092","2.169604","430594.641","4584393.43","430686.574","4584594.386","934364051","#","","","","","","","",
